54.4166666666667	100.749806178562	1	1
3.91666666666667	3.96254930384783	1	3
0.0833333333333333	0.499930922399344	1	2
26.75	43.8562812272298	1	2
1.75	2.7340134368071	1	3
8.58333333333333	3.58155945011307	1	3
19.25	34.8173290720098	1	2
0.166666666666667	0.611631200632949	1	3
5.58333333333333	12.5390761039273	1	2
0.416666666666667	2.58511085986457	1	3
27.3333333333333	62.4964237048901	1	2
7.5	15.0526337550644	1	2
0.416666666666667	1.10869556701395	1	3
0.0833333333333333	0.343555253115094	1	3
9.41666666666667	30.5729560492364	1	2
8.58333333333333	16.4743847464287	1	2
8.75	26.2325499754353	1	2
8.25	2.90071011637834	1	1
21.1666666666667	53.1200392190908	1	1
13.4166666666667	17.2474828251166	1	2
10.75	14.2128601339186	1	1
12.5833333333333	13.1321399252691	1	2
9.16666666666667	12.8401196835748	1	1
18.5833333333333	45.7384963969615	1	2
2.16666666666667	31.0236531070847	1	2
8	10.4793987019929	1	2
15.75	16.4785790637	1	2
5.16666666666667	13.9984068165363	1	2
0.75	0.527572950674806	1	2
3	8.80728334514996	1	1
7.75	6.23343867007846	1	3
55.25	40.031332426301	1	2
3.08333333333333	3.29949747269061	0	1
0.416666666666667	0.655411947055742	0	3
0.166666666666667	0.686131776441443	0	3
0.0833333333333333	0.179147032061167	0	3
2.41666666666667	3.28994102995627	0	1
10.6666666666667	26.6183486126526	0	1
16.6666666666667	13.3325752442855	0	2
4.66666666666667	2.45262194222691	0	1
5.41666666666667	11.7926700553915	0	1
6.5	7.95945394673296	0	1
9.75	10.8927778057952	0	2
0.583333333333333	1.29666302588829	0	3
1.33333333333333	4.63514847105892	0	1
2.66666666666667	5.43530225828648	0	1
0.166666666666667	0.682249966116417	0	1
0.833333333333333	0.444424330720345	0	3
0.75	2.34985031925305	0	3
0.0833333333333333	0.288596447610473	0	3
4.16666666666667	5.03840123528845	0	1
2.41666666666667	5.0617238321451	0	3
0.166666666666667	0.615091533273977	0	2
0.166666666666667	0.574262716460661	0	2
0.583333333333333	1.08283099223102	0	2
9.75	15.5232082775802	0	1
11.5	10.1930907440131	0	2
2.75	1.75542325877422	0	2
1.83333333333333	2.90658586435918	0	1
8.5	7.2254429673227	0	2
0.333333333333333	0.495908422106901	0	3
0.0833333333333333	0.746910133131897	0	3
0.0833333333333333	0.522083710929112	0	1
22.75	30.2455728738575	0	2
0.666666666666667	2.38188473081589	0	1
3.66666666666667	10.5599738316362	0	1
1	2.96429599143595	0	2
3.83333333333333	8.43174836885216	0	1
3	3.18935961170294	0	1
4.25	1.20223508569183	0	2
0.166666666666667	0.46406462439052	0	1
0.583333333333333	0.751970928976919	0	2
5.66666666666667	5.326404278881	0	1
1.58333333333333	3.30712838754493	0	2
0.416666666666667	1.56358846026549	0	3
4.41666666666667	2.28919663229504	0	1
11.4166666666667	7.33922769439806	0	1
0.583333333333333	2.68333738657435	0	1
0.333333333333333	1.87953476868643	0	1
0.166666666666667	0.502480672792094	0	3
0.0833333333333333	0.217596032595978	0	1
7.91666666666667	13.4246836118186	0	2
0.333333333333333	1.19499168361715	0	2
9.41666666666667	7.88764417408744	0	1
2.16666666666667	6.10386129609237	0	3
11.6666666666667	11.0381269423997	0	2
2.33333333333333	9.57091439577354	0	3
2.66666666666667	4.13781161765563	0	2
5.5	18.8715731675686	0	1
11.5	10.2685788524128	0	3
11.3333333333333	10.4984613133677	0	2
1.08333333333333	3.12885205933575	0	1
5.58333333333333	3.12403812669937	0	2
0.333333333333333	1.3278660832518	0	3
3	1.17083529661378	0	3
0.166666666666667	0.892861918691614	0	3
17.0833333333333	28.218964688885	0	2
0.916666666666667	5.594100760661	0	1
8	5.34364785394687	0	1
10.4166666666667	24.6671275379686	0	2
2.08333333333333	6.34043338029667	0	2
23.0833333333333	20.3432103902802	0	2
1	1.38320630984815	0	1
1.08333333333333	2.69913052811835	0	2
8.33333333333333	4.42310102675436	0	2
3	9.60456485440299	0	2
3.25	5.41183317492617	0	3
2	5.82346572981801	0	2
2.16666666666667	1.69959390546267	0	3
0.166666666666667	0.50983988213728	0	2
7.83333333333333	9.36846265964841	0	2
6.5	4.14429906789866	0	1
2.25	2.98138163964901	0	1
3.16666666666667	3.52342764767362	0	1
9.66666666666667	9.45853366942261	0	3
0.5	0.270610854479	0	2
0.0833333333333333	0.550098975261076	0	2
0.25	0.549559345139036	0	1
5.25	2.69739635843181	0	1
3.33333333333333	7.95775988158402	0	1
1.16666666666667	4.8751004943809	0	2
7.16666666666667	13.1250729234953	0	2
0.166666666666667	0.844960650171145	0	1
3.83333333333333	1.97017866441538	0	2
10	32.7219470368935	0	1
20.0833333333333	22.4015860546628	0	1
6	7.51434369903137	0	3
0.666666666666667	2.12199194575548	0	3
4.33333333333333	11.2153989544775	0	1
6.33333333333333	2.68059178415104	0	2
10.75	5.03204046041199	0	2
9.16666666666667	3.26280785159828	0	2
3.83333333333333	3.44119123658694	0	2
7.91666666666667	6.18892542476114	0	2
0.0833333333333333	0.295450592563162	0	2
0.333333333333333	1.54542737976511	0	2
0.333333333333333	0.594343944570678	0	2
0.25	1.65376745135986	0	1
11.1666666666667	8.79793831391608	0	2
7.91666666666667	2.41883287936403	0	1
0.0833333333333333	0.38703164969086	0	2
3	2.74317301268309	0	1
0.333333333333333	0.468746357455843	0	1
0.416666666666667	0.87925892058452	0	2
11.6666666666667	4.67265724423426	0	2
1.75	5.77352670285258	0	2
0.333333333333333	1.83118425907473	0	2
0.0833333333333333	0.452511923876223	0	3
3.33333333333333	3.69202695573479	0	2
8.25	5.68832415065096	0	1
0.166666666666667	0.522984480079072	0	2
0.166666666666667	1.33281300814775	0	3
5.33333333333333	7.33766886464357	0	2
1.91666666666667	4.75719065736499	0	1
0.416666666666667	1.56626704507654	0	1
1	2.9095521927724	0	1
4	3.7379790461143	0	1
2.16666666666667	1.18908924944595	0	2
14.0833333333333	27.1133585236287	0	2
2.25	2.10474169212482	0	2
0.583333333333333	3.0580601095375	0	2
1.91666666666667	3.61442948687682	0	2
21.25	7.44242054367771	0	2
7.58333333333333	14.4827088109053	0	2
7.25	9.15889416590739	0	1
0.333333333333333	1.35843263863538	0	1
0.666666666666667	0.730291709211544	0	1
5	4.26202794896969	0	1
0.5	2.3528743732363	0	3
12.5833333333333	12.2602621943982	0	2
1.58333333333333	8.0289072453753	0	3
0.5	1.82305554043951	0	3
4.66666666666667	6.49895274809109	0	1
0.25	0.701259805335642	0	2
13.25	6.98309684666987	0	3
0.0833333333333333	0.340373696800962	0	3
4.83333333333333	8.41644585456323	0	2
12.5833333333333	15.916420492941	0	3
0.166666666666667	0.756520773776998	0	2
0.416666666666667	2.69529891108046	0	1
12.0833333333333	7.25070461614433	0	2
2.83333333333333	2.38395636294294	0	2
5.83333333333333	2.65660795217478	0	1
0.166666666666667	0.873137230909678	0	3
0.75	1.67177699697548	0	1
12.0833333333333	23.4480407396803	0	2
8.91666666666667	7.53443170321402	0	2
1	1.44670413401873	0	2
5.58333333333333	18.8351788070061	0	2
4.58333333333333	5.45679616222942	0	3
22.25	19.2796856847219	0	3
6.58333333333333	6.22877353986809	0	2
2.41666666666667	6.96302795283115	0	3
3.91666666666667	2.45745888792908	0	3
0.333333333333333	1.10767508954641	0	3
0.25	0.895979394005095	0	3
6.58333333333333	10.6476715574563	0	3
0.25	0.540747004937227	0	2
5.16666666666667	11.9668130794378	0	1
0.166666666666667	0.346149260873811	0	2
10.3333333333333	3.58224155154632	0	2
6.75	7.68232866956002	0	2
8	7.38993749523557	0	1
0.5	1.6559501137281	0	2
0.0833333333333333	0.335624675519472	0	2
0.25	1.85643950699113	0	1
6.5	5.75828068275587	0	1
2.16666666666667	3.90730346143243	0	2
10.0833333333333	11.0354277735319	0	2
7.41666666666667	3.05859026119961	0	2
1.33333333333333	5.58370709025278	0	2
5.66666666666667	2.28886792632483	0	2
4.91666666666667	4.72203361431656	0	3
0.0833333333333333	0.399938242187548	0	2
0.583333333333333	5.48724040369604	0	3
1.25	5.26674336357584	0	1
